NAME,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,AVERAGE,WEIGHTED_AVERAGE
"SHOJNA, RS",3.0,0.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.8,1.8000547795124624
"MYS MIKULKIN, RS",4,0,1,0,3,0,1,1,0,,1.1111111111111112,1.2277327935222673
"UMBA, RS",14.0,7.0,3.0,1.0,10.0,1.0,9.0,5.0,2.0,7.0,5.9,5.902465753424657
"PJALICA, RS",12.0,5.0,2.0,7.0,3.0,2.0,8.0,0.0,1.0,1.0,4.1,4.099670510708402
"KALEVALA, RS",13.0,13.0,8.0,10.0,16.0,6.0,15.0,9.0,7.0,16.0,11.3,11.333333333333334
"ZIZGIN, RS",5.0,2.0,0.0,2.0,4.0,2.0,3.0,0.0,0.0,3.0,2.1,2.1087902523933857
"MEZEN, RS",12.0,5.0,13.0,9.0,9.0,4.0,11.0,9.0,6.0,5.0,8.3,8.301643835616439
"KEM PORT, RS",9.0,7.0,7.0,9.0,12.0,3.0,16.0,8.0,4.0,9.0,8.4,8.404383561643836
"TALAGI, RS",20.0,8.0,18.0,6.0,8.0,8.0,15.0,2.0,7.0,12.0,10.4,10.5539407490218
"PINEGA, RS",12.0,9.0,10.0,8.0,12.0,8.0,15.0,12.0,8.0,6.0,10.0,9.999725802029065
"KOJNAS, RS",9.0,4.0,5.0,0.0,0.0,1.0,12.0,13.0,7.0,6.0,5.7,6.710714285714285
"REBOLY, RS",3.0,7.0,8.0,5.0,13.0,5.0,13.0,5.0,8.0,6.0,7.3,7.313795963505668
"PADANY, RS",6.0,9.0,11.0,14.0,14.0,3.0,10.0,8.0,9.0,4.0,8.8,8.798899587345254
"SEGEZA, RS",9.0,5.0,5.0,12.0,15.0,1.0,14.0,1.0,3.0,3.0,6.8,6.896881146389435
"ONEGA, RS",12.0,7.0,10.0,16.0,11.0,8.0,19.0,8.0,6.0,3.0,10.0,10.300119688809096
"SURA, RS",13.0,11.0,8.0,12.0,12.0,11.0,19.0,18.0,7.0,5.0,11.6,11.600767754318618
"KOSLAN, RS",9.0,7.0,14.0,13.0,10.0,7.0,16.0,16.0,11.0,4.0,10.7,10.703673245614034
"MEDVEZEGORSK, RS",8.0,10.0,10.0,15.0,21.0,9.0,18.0,4.0,7.0,7.0,10.9,10.913079470198676
"SHENKURSK, RS",13.0,11.0,9.0,0.0,1.0,13.0,17.0,14.0,9.0,9.0,9.6,11.186429725363489
"SORTAVALA, RS",9.0,6.0,11.0,8.0,21.0,6.0,14.0,15.0,6.0,10.0,10.6,10.62046204620462
"PETROZAVODSK, RS",16.0,9.0,11.0,11.0,13.0,6.0,8.0,5.0,8.0,5.0,9.2,9.193035371538251
"PUDOZ, RS",20.0,11.0,11.0,16.0,16.0,11.0,14.0,9.0,11.0,8.0,12.7,12.691334250343878
"KARGOPOL, RS",18.0,11.0,15.0,17.0,19.0,10.0,12.0,9.0,10.0,13.0,13.4,13.397203947368421
"VEL SK, RS",7.0,8.0,9.0,12.0,14.0,9.0,18.0,12.0,12.0,14.0,11.5,11.510568213011254
"KOTLAS, RS",14.0,16.0,11.0,12.0,22.0,18.0,20.0,13.0,12.0,15.0,15.3,15.312035251996695
"VYBORG, RS",11.0,16.0,6.0,6.0,20.0,1.0,4.0,12.0,9.0,5.0,9.0,8.993962678375413
"BELOZERSK, RS",12.0,18.0,18.0,22.0,23.0,14.0,28.0,12.0,20.0,13.0,18.0,18.012071330589848
"VOZEGA, RS",16.0,11.0,7.0,23.0,13.0,12.0,19.0,13.0,17.0,15.0,14.6,14.595773874862788
"OB JACEVO, RS",12.0,12.0,21.0,21.0,19.0,2.0,0.0,3.0,0.0,6.0,9.6,11.240251156642433
"AMADERMA, RS",2.0,0.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,1.2,1.2
"MARESALE, RS",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.4,0.4013831258644537
"ANTIPAJUTA, RS",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.30213004484304934
"DUDINKA, RS",2,1,5,,0,,,,,,2.0,2.4451097804391217
"NAR JAN MAR, RS",6.0,3.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.360491432266408
"HOSEDA HARD, RS",2,0,2,2,0,1,0,,,,1.0,1.188235294117647
"SALEKHARD, RS",3,3,14,0,,4,15,0,,,5.571428571428571,6.855681818181818
"ROSCHINO, RS",15.0,22.0,25.0,13.0,6.0,17.0,27.0,18.0,26.0,17.0,18.6,18.60972913211719
"UKHTA, RS",11,5,16,1,,,,,,,8.25,9.439490445859873
"USINSK, RS",7,6,17,0,,,,,,,7.5,8.7448
"MAGNITOGORSK, RS",39.0,51.0,35.0,42.0,20.0,46.0,39.0,26.0,31.0,32.0,36.1,36.1495455797301
"VORKUTA, RS",4.0,2.0,4.0,4.0,4.0,3.0,7.0,7.0,1.0,4.0,4.0,4.00164338537387
"NOVYJ PORT, RS",1.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.269532384548359
"TAZOVSKIJ, RS",0.0,3.0,7.0,2.0,2.0,8.0,4.0,7.0,6.0,2.0,4.1,4.100798678050124
"IGARKA, RS",6.0,12.0,15.0,7.0,3.0,7.0,3.0,2.0,3.0,3.0,6.1,7.123841617523167
"PETRUN, RS",8.0,6.0,5.0,9.0,4.0,1.0,12.0,9.0,4.0,4.0,6.2,6.189174261253798
"SALEHARD, RS",2.0,1.0,6.0,6.0,2.0,4.0,6.0,0.0,0.0,1.0,2.8,3.0854700854700856
"AGATA, RS",4.0,6.0,6.0,5.0,1.0,3.0,0.0,1.0,3.0,0.0,2.9,3.6233663366336635
"UST CIL MA, RS",7.0,7.0,13.0,9.0,12.0,3.0,9.0,14.0,9.0,5.0,8.8,8.800493285831735
"UST USA, RS",3.0,5.0,25.0,21.0,22.0,6.0,10.0,15.0,10.0,9.0,12.6,13.729018374441317
"PECHORA, RS",9.0,7.0,20.0,11.0,6.0,10.0,20.0,13.0,8.0,7.0,11.1,11.105724459052315
"MUZHI, RS",7.0,2.0,11.0,8.0,3.0,3.0,7.0,5.0,1.0,12.0,5.9,5.904383561643836
"NADYM, RS",3.0,2.0,11.0,2.0,6.0,1.0,6.0,5.0,3.0,7.0,4.6,4.601260619347767
"NIZHNEVARTOVSK, RS",18.0,14.0,15.0,11.0,12.0,26.0,31.0,27.0,14.0,19.0,18.7,18.70668859649123
"TURUHANSK, RS",6.0,2.0,6.0,5.0,7.0,10.0,6.0,7.0,8.0,12.0,6.9,6.89945205479452
"TARKO SALE, RS",6.0,2.0,6.0,4.0,6.0,4.0,9.0,7.0,3.0,2.0,4.9,4.932297447280799
"UHTA, RS",8.0,4.0,11.0,9.0,3.0,11.0,16.0,11.0,9.0,9.0,9.1,9.102437688304574
"SOSVA, RS",4.0,4.0,11.0,0.0,0.0,8.0,11.0,12.0,3.0,15.0,6.8,8.093944353518822
"BEREZOVO, RS",6.0,3.0,12.0,10.0,7.0,8.0,11.0,10.0,1.0,9.0,7.7,7.703916735141057
"TOL KA, RS",7.0,3.0,7.0,1.0,8.0,8.0,9.0,4.0,5.0,6.0,5.8,5.801866081229418
"VERHNEIMBATSK, RS",6.0,10.0,4.0,11.0,4.0,13.0,7.0,11.0,11.0,15.0,9.2,9.195997807017545
"VESLJANA, RS",6.0,4.0,8.0,8.0,12.0,16.0,15.0,8.0,9.0,7.0,9.3,9.35820476858345
"TROICKO PECHERSKOE, RS",11.0,11.0,14.0,23.0,10.0,2.0,4.0,2.0,5.0,2.0,8.4,9.339113680154142
"NJAKSIMVOL, RS",5.0,6.0,14.0,11.0,1.0,8.0,12.0,3.0,0.0,7.0,6.7,6.909220667998858
"OKTJABR SKOE, RS",9.0,10.0,13.0,4.0,1.0,10.0,13.0,22.0,7.0,2.0,9.1,10.211688311688311
"KOGALYM, RS",13.0,11.0,16.0,9.0,12.0,15.0,24.0,15.0,9.0,6.0,13.0,12.999724745389486
"UST KULOM, RS",12.0,16.0,12.0,14.0,15.0,17.0,12.0,14.0,11.0,10.0,13.3,13.294230769230769
"SYKTYVKAR, RS",12.0,12.0,18.0,11.0,16.0,25.0,28.0,6.0,12.0,19.0,15.9,16.111547085201792
"OSTAFYEVO, RS",22.0,15.0,19.0,18.0,12.0,12.0,21.0,11.0,17.0,11.0,15.8,15.809223167718914
"SURGUT, RS",19.0,18.0,21.0,11.0,8.0,26.0,32.0,19.0,9.0,10.0,17.3,17.302000548095368
"LAR YAK, RS",9.0,14.0,10.0,7.0,3.0,16.0,28.0,16.0,10.0,12.0,12.5,13.397113022113022
"BOR, RS",9.0,8.0,5.0,12.0,10.0,14.0,10.0,15.0,7.0,15.0,10.5,10.498218690052068
"BAJKIT, RS",7.0,6.0,10.0,7.0,12.0,6.0,6.0,16.0,21.0,14.0,10.5,10.49575458778417
"GAJNY, RS",16.0,21.0,15.0,17.0,22.0,5.0,5.0,2.0,2.0,5.0,11.0,12.296440129449838
"CHERDYN, RS",7.0,18.0,13.0,17.0,10.0,2.0,2.0,2.0,1.0,11.0,8.3,9.202744853399874
"IVDEL, RS",13.0,15.0,16.0,25.0,15.0,0.0,1.0,2.0,1.0,7.0,9.5,10.745460337687161
"SAIM, RS",7.0,20.0,18.0,20.0,11.0,16.0,25.0,15.0,9.0,12.0,15.3,15.304085549766931
"KHANTY MANSIYSK, RS",12.0,12.0,21.0,9.0,11.0,13.0,16.0,19.0,16.0,12.0,14.1,14.099479309399836
"ALEKSANDROVSKOE, RS",19.0,15.0,11.0,11.0,14.0,18.0,24.0,19.0,17.0,18.0,16.6,16.601917808219177
"VANZIL KYNAK, RS",3.0,5.0,12.0,16.0,18.0,15.0,19.0,22.0,13.0,17.0,14.0,14.038556871385293
"VOROGOVO, RS",9.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.7496980676328504
"SYM, RS",9.0,17.0,7.0,14.0,14.0,16.0,24.0,16.0,16.0,26.0,15.9,15.930206588498045
"SEVERO ENISEJSK, RS",4.0,16.0,4.0,13.0,12.0,15.0,20.0,6.0,9.0,18.0,11.7,11.702495201535509
"JARCEVO, RS",6.0,17.0,8.0,9.0,9.0,12.0,15.0,11.0,12.0,20.0,11.9,11.902138157894736
"OLENEK, RS",3.0,7.0,5.0,1.0,3.0,3.0,0.0,0.0,4.0,2.0,2.8,3.0087237479806137
"SUHANA, RS",3.0,1.0,4.0,2.0,5.0,7.0,2.0,3.0,7.0,6.0,4.0,4.004408928079361
"DZARDZAN, RS",2.0,1.0,8.0,2.0,4.0,3.0,2.0,3.0,0.0,0.0,2.5,2.501398210290828
"VERHOJANSK, RS",3.0,2.0,3.0,1.0,6.0,2.0,1.0,2.0,1.0,3.0,2.4,2.4012074643249175
"POLIARNY, RS",3.0,8.0,8.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,4.8,4.800602574637086
"SHELAGONTSY, RS",1.0,0.0,4.0,4.0,0.0,5.0,3.0,3.0,9.0,2.0,3.1,3.0902047592695077
"ZHIGANSK, RS",6.0,4.0,6.0,2.0,3.0,8.0,1.0,6.0,10.0,14.0,6.0,6.029916897506925
"UST MOMA, RS",4.0,8.0,7.0,5.0,4.0,2.0,1.0,1.0,2.0,10.0,4.4,4.4021947873799725
"TURA, RS",1.0,7.0,3.0,5.0,3.0,3.0,2.0,3.0,8.0,8.0,4.3,4.298000547795125
"KISLOKAN, RS",4.0,12.0,9.0,9.0,10.0,9.0,11.0,11.0,8.0,13.0,9.6,9.602747252747253
"NJURBA, RS",8.0,14.0,10.0,9.0,6.0,10.0,2.0,7.0,6.0,9.0,8.1,8.098738343390016
"VILJUJSK, RS",6.0,8.0,12.0,4.0,7.0,2.0,1.0,3.0,10.0,12.0,6.5,6.499724517906336
"SANGARY, RS",6.0,9.0,9.0,8.0,10.0,7.0,5.0,6.0,14.0,10.0,8.4,8.39500411748559
"BATAMAJ, RS",8.0,10.0,12.0,7.0,16.0,8.0,4.0,7.0,12.0,7.0,9.1,9.099205261715538
"SEGEN KYUEL, RS",10.0,8.0,9.0,3.0,6.0,3.0,6.0,4.0,7.0,10.0,6.6,6.599945085118067
"TOMPO, RS",1.0,11.0,8.0,9.0,13.0,7.0,5.0,5.0,5.0,4.0,6.8,6.799225663716814
"OJMJAKON, RS",6.0,12.0,3.0,4.0,4.0,6.0,10.0,5.0,16.0,11.0,7.7,7.6970692960832645
"CHERNISHEVSKIJ, RS",6.0,17.0,9.0,5.0,12.0,10.0,9.0,6.0,9.0,10.0,9.3,9.29873695771554
"MIRNY, RS",8.0,13.0,12.0,6.0,10.0,14.0,14.0,7.0,6.0,16.0,10.6,10.60477235326385
"SUNTAR, RS",13.0,11.0,11.0,6.0,10.0,8.0,10.0,6.0,8.0,9.0,9.2,9.201484332050578
"CURAPCA, RS",4.0,2.0,5.0,3.0,7.0,3.0,1.0,4.0,13.0,9.0,5.1,5.104945054945055
"SUSUMAN, RS",6.0,13.0,5.0,6.0,2.0,3.0,6.0,5.0,7.0,3.0,5.6,5.601041952289553
"ERBOGACEN, RS",8.0,16.0,10.0,4.0,3.0,10.0,10.0,13.0,9.0,5.0,8.8,8.801315428884626
"POKROVSK, RS",7,10,9,,9,5,8,9,9,5,7.888888888888889,7.886245806648368
"VANAVARA, RS",10.0,12.0,18.0,21.0,12.0,20.0,11.0,19.0,12.0,12.0,14.7,14.700629964393316
"LENSK, RS",10.0,19.0,16.0,14.0,14.0,9.0,12.0,14.0,15.0,21.0,14.4,14.40093176212661
"OLEKMINSK, RS",12.0,12.0,7.0,5.0,8.0,13.0,11.0,8.0,12.0,11.0,9.9,9.897780213757194
"ISIT, RS",3.0,9.0,12.0,3.0,10.0,8.0,6.0,10.0,9.0,10.0,8.0,8.000548998078507
"JAKUTSK, RS",12.0,11.0,9.0,9.0,11.0,4.0,5.0,5.0,9.0,6.0,8.1,8.094936708860759
"AMGA, RS",6.0,7.0,7.0,16.0,14.0,15.0,5.0,10.0,12.0,15.0,10.7,10.696894751305305
"UST MAJYA, RS",13.0,14.0,9.0,11.0,14.0,23.0,6.0,7.0,16.0,17.0,13.0,12.996437380104139
"TEGYULTYA, RS",9.0,11.0,8.0,17.0,10.0,4.0,6.0,7.0,3.0,1.0,7.6,7.599232456140351
"ARKA, RS",1.0,6.0,3.0,0.0,3.0,0.0,3.0,4.0,6.0,4.0,3.0,3.0877591593297358
"PEVEK, RS",0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.6,0.6855621672408393
"MYS BILLINGSA, RS",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.10505050505050505
"CHERSKIJ, RS",0,1,3,,,3,3,0,2,4,2.0,2.0013698630136987
"OSTROVNOE, RS",0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7,0.6994775914215012
"MYS SHMIDTA, RS",0,0,0,0,,,,,,,0.0,0.0
"CREDNEKOLYMSK, RS",3.0,0.0,1.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,2.8,2.8391451068616425
"ILIRNEJ, RS",1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.8,0.8095635251598554
"MYS VANKAREM, RS",0,0,0,,0,0,0,0,0,0,0.0,0.0
"UST OLOJ, RS",1,0,2,0,,,,,,,0.75,0.772140221402214
"EN MUVEEM, RS",0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.5,0.49760139555167904
"EGVEKINOT, RS",0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.5,0.4997260273972603
"MYS UELEN, RS",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3
"ZYRYANKA, RS",3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.9,1.8977241568412393
"OMOLON, RS",2.0,5.0,2.0,1.0,4.0,7.0,2.0,3.0,4.0,5.0,3.5,3.4986301369863013
"KORKODON, RS",2.0,2.0,1.0,8.0,8.0,3.0,13.0,3.0,0.0,7.0,4.7,4.817997685185185
"VERHNEE PENZINO, RS",0,0,0,0,1,0,0,,,,0.14285714285714285,0.2453769559032717
"MARKOVO, RS",0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6,0.5998903809262812
"UGOLNY, RS",1.0,3.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,1.6,1.6006573541495481
"PROVIDENIYA BAY, RS",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1169496956103813
"BERINGOVSKAJA, RS",0,0,0,0,,,,,,,0.0,0.0
"SEJMCHAN, RS",3.0,7.0,2.0,4.0,5.0,2.0,4.0,2.0,1.0,3.0,3.3,3.3012114537444934
"SREDNIKAN, RS",3.0,8.0,8.0,5.0,6.0,1.0,5.0,9.0,3.0,5.0,5.3,5.309340659340659
"KAMENSKOE, RS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SOKOL, RS",4.0,8.0,7.0,2.0,7.0,3.0,4.0,5.0,3.0,6.0,4.9,4.900328587075575
"BROHOVO, RS",0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.3,0.29955947136563876
"TAJGONOS, RS",0,0,1,0,,,,,,,0.25,0.2838174273858921
"KORF, RS",0,2,0,,,,,,,,0.6666666666666666,0.7749469214437368
"APUKA, RS",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.10057708161582853
"PAKRI, EN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TALLINN, EN",25.0,27.0,23.0,16.0,15.0,6.0,7.0,8.0,7.0,10.0,14.4,14.400328587075576
"PARNU, EN",20.0,16.0,8.0,16.0,12.0,2.0,1.0,0.0,1.0,6.0,8.2,8.202191780821918
"KUNDA, EN",4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.003631284916201
"JOHVI, EN",0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.49848024316109424
"NARVA JOESUU, EN",3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6017136539524599
"KINGISEPP, RS",18.0,19.0,16.0,17.0,16.0,7.0,12.0,12.0,14.0,10.0,14.1,14.09997261024377
"PULKOVO, RS",23.0,16.0,9.0,14.0,13.0,8.0,12.0,8.0,11.0,9.0,12.3,12.299014238773275
"TIHVIN, RS",18.0,23.0,13.0,0.0,0.0,13.0,17.0,15.0,16.0,9.0,12.4,14.647039792947266
"MINSK 2, BO",44.0,27.0,27.0,19.0,20.0,15.0,22.0,12.0,17.0,23.0,22.6,22.60104052573932
"MOGILEV, BO",32.0,23.0,19.0,22.0,30.0,13.0,20.0,7.0,14.0,15.0,19.5,19.501506436592713
"RISTNA, EN",0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.41249646593158046
"KARDLA, EN",6.0,9.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.9980490523968784
"KURESSAARE, EN",2.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,6.0,9.0,3.0,3.0091387427305456
"LAANE NIGULA, EN",3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9988956377691883
"VIRTSU, EN",3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.098342541436464
"KUUSIKU, EN",3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6008298755186722
"TURI, EN",2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5026149187998898
"VALKE MAARJA, EN",24.0,21.0,23.0,28.0,18.0,9.0,18.0,0.0,0.0,0.0,14.1,14.12095447065277
"JOGEVA, EN",7.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4018794914317303
"TILRIKOJA, EN",4.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.8930348258706469
"GDOV, RS",15,8,7,17,,4,7,5,11,11,9.444444444444445,9.442009132420091
"NIKOLAEVSKOE, RS",19.0,10.0,12.0,22.0,2.0,3.0,12.0,9.0,12.0,9.0,11.0,11.030620689655173
"VILSANDI, EN",21.0,18.0,18.0,11.0,19.0,6.0,5.0,6.0,13.0,5.0,12.2,12.181843267108167
"SORVE, EN",7.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.2973793103448275
"KIHNU, EN",5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3005540166204985
"RUHNU, EN",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.100083869164104
"AINAZI, LG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"VILJANDI, EN",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.29936481634907486
"RUJIENA, LG",3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6192384769539078
"TARTU, EN",26.0,24.0,18.0,19.0,24.0,9.0,17.0,13.0,14.0,16.0,18.0,18.001095590249246
"VALGA, EN",3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3961021136426022
"VORU, EN",29.0,22.0,23.0,25.0,23.0,9.0,13.0,0.0,0.0,0.0,14.4,14.390439347886156
"PSKOV, RS",28.0,21.0,22.0,27.0,25.0,14.0,19.0,18.0,22.0,23.0,21.9,21.899205697069295
"STARAYA RUSSA, RS",23.0,19.0,10.0,18.0,17.0,10.0,21.0,22.0,14.0,16.0,17.0,17.0
"BOLOGOE, RS",20.0,15.0,11.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,7.3,10.166285278413424
"KOLKA, LG",3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1064184495693248
"STENDE, LG",11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6445390070921986
"MERSRAGS, LG",6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0378657487091223
"SKULTE, LG",5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3683139534883721
"PRIEKULI, LG",5,2,4,0,0,0,,,0,0,1.375,1.5750495049504951
"ZOSENI, LG",3.0,0.0,5.0,1.0,5.0,2.0,4.0,2.0,1.0,0.0,2.3,2.3339026473099915
"ALUKSNE, LG",31.0,17.0,17.0,19.0,24.0,9.0,13.0,15.0,14.0,0.0,15.9,15.977777777777778
"GULBENE, LG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PUSKINSKIE GORY, RS",23.0,12.0,8.0,17.0,14.0,7.0,11.0,12.0,13.0,9.0,12.6,12.598192276088742
"OSTASKOV, RS",16.0,9.0,2.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,4.2,5.774513544448684
"PAVILOSTA, LG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"VENTSPILS, LG",25.0,19.0,10.0,15.0,12.0,4.0,4.0,1.0,10.0,0.0,10.0,9.998357064622125
"LIEPAJA INTERNATIONAL, LG",27.0,17.0,18.0,14.0,15.0,7.0,9.0,5.0,14.0,0.0,12.6,12.600492880613363
"SALDUS, LG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RIGA, LG",30.0,28.0,29.0,32.0,22.0,12.0,20.0,9.0,15.0,20.0,21.7,21.701533406352684
"DOBELE, LG",27.0,21.0,16.0,21.0,19.0,7.0,12.0,5.0,0.0,0.0,12.8,12.950263962211725
"JELGAVA, LG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BAUSKA, LG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SKRIVERI, LG",14.0,16.0,17.0,19.0,20.0,9.0,12.0,11.0,16.0,0.0,13.4,13.365564037319762
"ZILANI, LG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"REZEKNE, LG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADONA, LG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"STARITSA, RS",26.0,21.0,17.0,19.0,12.0,0.0,2.0,1.0,4.0,1.0,10.3,13.43603133159269
"PALANGA INTERNATIONAL, LH",26.0,19.0,12.0,14.0,20.0,12.0,13.0,5.0,25.0,14.0,16.0,15.997261024376883
"SIAULIAI INTERNATIONAL, LH",26.0,25.0,24.0,21.0,18.0,6.0,16.0,11.0,18.0,16.0,18.1,18.10104052573932
"KLAIPEDA, LH",19.0,11.0,6.0,13.0,13.0,7.0,9.0,3.0,13.0,9.0,10.3,10.297726650232812
"LAUKUVA, LH",21.0,12.0,11.0,19.0,15.0,5.0,15.0,8.0,23.0,15.0,14.4,14.396877567789646
"BIRZAI, LH",17.0,15.0,17.0,24.0,15.0,7.0,9.0,6.0,8.0,12.0,13.0,13.001369487811559
"DAUGAVPILS, LG",18.0,13.0,17.0,15.0,18.0,10.0,12.0,0.0,0.0,0.0,10.3,10.363083724785852
"VERHNEDVINSK, BO",20.0,6.0,9.0,11.0,9.0,4.0,5.0,3.0,2.0,2.0,7.1,7.61214953271028
"KAUNAS, LH",25.0,22.0,21.0,20.0,15.0,8.0,13.0,14.0,15.0,12.0,16.5,16.50068474390578
"KAUNAS INTERNATIONAL, LH",42.0,53.0,31.0,25.0,25.0,13.0,21.0,10.0,20.0,18.0,25.8,25.800109529025193
"UTENA, LH",31.0,18.0,19.0,23.0,23.0,10.0,23.0,14.0,15.0,13.0,18.9,18.902218570254725
"SHARCOVSCHINA, BO",20.0,1.0,3.0,0.0,8.0,10.0,2.0,2.0,4.0,5.0,5.5,6.373333333333333
"LYNTUPY, BO",20.0,10.0,11.0,16.0,10.0,5.0,7.0,4.0,7.0,0.0,9.0,9.514126047811239
"POLOTSK, BO",9.0,5.0,1.0,1.0,7.0,5.0,4.0,1.0,6.0,1.0,4.0,4.3894661411680405
"DOKSHITSY, BO",16.0,5.0,4.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,3.4,4.759141882008776
"LEPEL, BO",18,5,8,10,,,,,,,10.25,10.534296028880867
"VITEBSK, BO",25.0,27.0,21.0,26.0,22.0,13.0,17.0,10.0,21.0,20.0,20.2,20.19934282584885
"GRODNO, BO",20.0,18.0,28.0,25.0,23.0,10.0,24.0,18.0,27.0,22.0,21.5,21.501233214579337
"SENNO, BO",8,0,0,2,,,,,,,2.5,3.239766081871345
"VJAZ MA, RS",22.0,15.0,9.0,24.0,14.0,0.0,1.0,0.0,0.0,0.0,8.5,11.532360643471755
"KHRABROVO, RS",27.0,34.0,29.0,13.0,20.0,10.0,21.0,7.0,20.0,18.0,19.9,19.90276636537935
"VILNIUS INTERNATIONAL, LH",38.0,31.0,26.0,36.0,28.0,21.0,18.0,14.0,26.0,15.0,25.3,25.298192771084338
"BORISOV, BO",18.0,3.0,4.0,2.0,7.0,2.0,7.0,0.0,0.0,2.0,4.5,5.0772842181292885
